Symbol,Tipo,Fecha,Precio_Entrada,Stop_Loss_Inicial,Precio_Salida,Resultado,PnL_Absoluto,Retorno_Pct,Comision_Total,Descripcion,Fecha de operacion,Precio,Stop_loss,Nuevo_SL
NKE,ACT_SL,2008-03-24 00:00:00,N/A,9.95,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.42
NKE,VENTA EMA Lenta Descendente (Filtro),2008-07-07 00:00:00,8.02,N/A,11.11,Cerrada,5305.53,38.53,0,Cierre tecnico,N/A,N/A,N/A,N/A
NKE,COMPRA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,COMPRA (Tecnica: EMA Lenta Ascendente),2008-08-04 00:00:00,12.43,9.32,N/A
NKE,ACT_SL,2008-08-11 00:00:00,N/A,9.32,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.6
NKE,ACT_SL,2008-09-15 00:00:00,N/A,9.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.91
NKE,ACT_SL,2008-09-22 00:00:00,N/A,9.91,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.11
NKE,VENTA EMA Lenta Descendente (Filtro),2008-10-13 00:00:00,12.43,N/A,11.39,Cerrada,-1589.12,-8.37,0,Cierre tecnico,N/A,N/A,N/A,N/A
NKE,COMPRA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,COMPRA (Tecnica: EMA Lenta Ascendente),2009-04-13 00:00:00,10.94,8.2,N/A
NKE,ACT_SL,2009-04-20 00:00:00,N/A,8.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.42
NKE,ACT_SL,2009-04-27 00:00:00,N/A,8.42,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.46
NKE,VENTA EMA Lenta Descendente (Filtro),2009-05-18 00:00:00,10.94,N/A,10.5,Cerrada,-697.4,-4.02,0,Cierre tecnico,N/A,N/A,N/A,N/A
NKE,COMPRA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,COMPRA (Tecnica: EMA Lenta Ascendente),2009-06-01 00:00:00,11.68,8.76,N/A
NKE,ACT_SL,2009-06-08 00:00:00,N/A,8.76,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.91
NKE,VENTA EMA Lenta Descendente (Filtro),2009-06-29 00:00:00,11.68,N/A,10.27,Cerrada,-2000.79,-12.07,0,Cierre tecnico,N/A,N/A,N/A,N/A
NKE,COMPRA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,COMPRA (Tecnica: Stoch Fast Cruce & Ascendente),2009-07-06 00:00:00,10.32,7.74,N/A
NKE,VENTA EMA Lenta Descendente (Filtro),2009-07-13 00:00:00,10.32,N/A,10.55,Cerrada,323.38,2.23,0,Cierre tecnico,N/A,N/A,N/A,N/A
NKE,COMPRA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,COMPRA (Tecnica: EMA Lenta Ascendente),2009-08-03 00:00:00,11.68,8.76,N/A
NKE,ACT_SL,2009-09-14 00:00:00,N/A,8.76,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.93
NKE,ACT_SL,2009-09-21 00:00:00,N/A,8.93,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.07
NKE,ACT_SL,2009-09-28 00:00:00,N/A,9.07,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.85
NKE,ACT_SL,2009-10-12 00:00:00,N/A,9.85,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.89
NKE,ACT_SL,2009-10-19 00:00:00,N/A,9.89,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.06
NKE,ACT_SL,2009-12-28 00:00:00,N/A,10.06,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.14
NKE,ACT_SL,2010-02-22 00:00:00,N/A,10.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.33
NKE,ACT_SL,2010-03-01 00:00:00,N/A,10.33,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.46
NKE,ACT_SL,2010-03-08 00:00:00,N/A,10.46,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.7
NKE,ACT_SL,2010-03-15 00:00:00,N/A,10.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11.52
NKE,ACT_SL,2010-04-12 00:00:00,N/A,11.52,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11.62
NKE,ACT_SL,2010-04-19 00:00:00,N/A,11.62,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12.01
NKE,ACT_SL,2010-09-20 00:00:00,N/A,12.01,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12.58
NKE,ACT_SL,2010-10-04 00:00:00,N/A,12.58,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12.72
NKE,ACT_SL,2010-10-11 00:00:00,N/A,12.72,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12.85
NKE,ACT_SL,2010-11-01 00:00:00,N/A,12.85,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12.95
NKE,ACT_SL,2010-11-15 00:00:00,N/A,12.95,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13.3
NKE,ACT_SL,2010-11-22 00:00:00,N/A,13.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13.4
NKE,ACT_SL,2010-11-29 00:00:00,N/A,13.4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13.6
NKE,ACT_SL,2010-12-06 00:00:00,N/A,13.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13.68
NKE,ACT_SL,2010-12-13 00:00:00,N/A,13.68,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13.99
NKE,ACT_SL,2010-12-20 00:00:00,N/A,13.99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14.29
NKE,ACT_SL,2011-06-27 00:00:00,N/A,14.29,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14.32
NKE,ACT_SL,2011-07-04 00:00:00,N/A,14.32,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14.67
NKE,ACT_SL,2011-10-17 00:00:00,N/A,14.67,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14.74
NKE,ACT_SL,2011-10-24 00:00:00,N/A,14.74,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15.14
NKE,ACT_SL,2011-10-31 00:00:00,N/A,15.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15.26
NKE,ACT_SL,2011-12-05 00:00:00,N/A,15.26,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15.41
NKE,ACT_SL,2012-01-02 00:00:00,N/A,15.41,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15.49
NKE,ACT_SL,2012-01-09 00:00:00,N/A,15.49,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15.55
NKE,ACT_SL,2012-01-16 00:00:00,N/A,15.55,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16.0
NKE,ACT_SL,2012-01-23 00:00:00,N/A,16.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16.2
NKE,ACT_SL,2012-01-30 00:00:00,N/A,16.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16.46
NKE,ACT_SL,2012-02-06 00:00:00,N/A,16.46,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16.73
NKE,ACT_SL,2012-02-13 00:00:00,N/A,16.73,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16.88
NKE,ACT_SL,2012-02-27 00:00:00,N/A,16.88,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17.11
NKE,ACT_SL,2012-03-05 00:00:00,N/A,17.11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17.33
NKE,ACT_SL,2012-03-12 00:00:00,N/A,17.33,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17.59
NKE,ACT_SL,2012-03-19 00:00:00,N/A,17.59,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17.77
NKE,ACT_SL,2012-04-30 00:00:00,N/A,17.77,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18.07
NKE,VENTA EMA Lenta Descendente (Filtro),2012-07-02 00:00:00,11.68,N/A,19.24,Cerrada,9563.4,64.73,0,Cierre tecnico,N/A,N/A,N/A,N/A
NKE,COMPRA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,COMPRA (Tecnica: EMA Lenta Ascendente),2012-08-20 00:00:00,20.39,15.29,N/A
NKE,ACT_SL,2012-08-27 00:00:00,N/A,15.29,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15.68
NKE,ACT_SL,2012-09-03 00:00:00,N/A,15.68,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15.8
NKE,ACT_SL,2012-09-10 00:00:00,N/A,15.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15.99
NKE,VENTA EMA Lenta Descendente (Filtro),2012-10-29 00:00:00,20.39,N/A,19.97,Cerrada,-499.38,-2.06,0,Cierre tecnico,N/A,N/A,N/A,N/A
NKE,COMPRA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,COMPRA (Tecnica: EMA Lenta Ascendente),2012-11-26 00:00:00,20.6,15.45,N/A
NKE,ACT_SL,2012-12-03 00:00:00,N/A,15.45,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15.68
NKE,ACT_SL,2012-12-10 00:00:00,N/A,15.68,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15.92
NKE,ACT_SL,2012-12-17 00:00:00,N/A,15.92,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16.78
NKE,ACT_SL,2012-12-24 00:00:00,N/A,16.78,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16.9
NKE,ACT_SL,2013-01-07 00:00:00,N/A,16.9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17.0
NKE,ACT_SL,2013-01-14 00:00:00,N/A,17.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17.19
NKE,ACT_SL,2013-01-21 00:00:00,N/A,17.19,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17.68
NKE,ACT_SL,2013-02-11 00:00:00,N/A,17.68,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17.79
NKE,ACT_SL,2013-03-18 00:00:00,N/A,17.79,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19.25
NKE,ACT_SL,2013-04-08 00:00:00,N/A,19.25,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19.61
NKE,ACT_SL,2013-04-22 00:00:00,N/A,19.61,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19.96
NKE,ACT_SL,2013-04-29 00:00:00,N/A,19.96,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20.75
NKE,ACT_SL,2013-05-13 00:00:00,N/A,20.75,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21.11
NKE,ACT_SL,2013-07-29 00:00:00,N/A,21.11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21.35
NKE,ACT_SL,2013-08-05 00:00:00,N/A,21.35,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21.44
NKE,ACT_SL,2013-09-09 00:00:00,N/A,21.44,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22.16
NKE,ACT_SL,2013-09-16 00:00:00,N/A,22.16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22.7
NKE,ACT_SL,2013-09-23 00:00:00,N/A,22.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24.2
NKE,ACT_SL,2013-10-14 00:00:00,N/A,24.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24.44
NKE,ACT_SL,2013-10-21 00:00:00,N/A,24.44,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24.6
NKE,ACT_SL,2013-10-28 00:00:00,N/A,24.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24.74
NKE,ACT_SL,2013-11-04 00:00:00,N/A,24.74,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24.98
NKE,ACT_SL,2013-11-11 00:00:00,N/A,24.98,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25.5
NKE,ACT_SL,2013-11-18 00:00:00,N/A,25.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25.54
NKE,ACT_SL,2013-11-25 00:00:00,N/A,25.54,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25.69
NKE,ACT_SL,2013-12-02 00:00:00,N/A,25.69,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25.78
NKE,ACT_SL,2013-12-09 00:00:00,N/A,25.78,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25.82
NKE,ACT_SL,2014-03-03 00:00:00,N/A,25.82,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25.92
NKE,ACT_SL,2014-07-28 00:00:00,N/A,25.92,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25.96
NKE,ACT_SL,2014-08-25 00:00:00,N/A,25.96,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26.07
NKE,ACT_SL,2014-09-01 00:00:00,N/A,26.07,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26.74
NKE,ACT_SL,2014-09-08 00:00:00,N/A,26.74,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26.96
NKE,ACT_SL,2014-09-22 00:00:00,N/A,26.96,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29.3
NKE,ACT_SL,2014-09-29 00:00:00,N/A,29.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29.45
NKE,ACT_SL,2014-10-06 00:00:00,N/A,29.45,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29.48
NKE,ACT_SL,2014-10-20 00:00:00,N/A,29.48,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29.8
NKE,ACT_SL,2014-10-27 00:00:00,N/A,29.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30.66
NKE,ACT_SL,2014-11-03 00:00:00,N/A,30.66,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30.97
NKE,ACT_SL,2014-11-10 00:00:00,N/A,30.97,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31.44
NKE,ACT_SL,2014-11-17 00:00:00,N/A,31.44,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,32.23
NKE,ACT_SL,2014-11-24 00:00:00,N/A,32.23,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,32.49
NKE,ACT_SL,2015-03-16 00:00:00,N/A,32.49,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,34.0
NKE,ACT_SL,2015-05-11 00:00:00,N/A,34.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,34.4
NKE,ACT_SL,2015-05-18 00:00:00,N/A,34.4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,34.55
NKE,ACT_SL,2015-06-15 00:00:00,N/A,34.55,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,35.09
NKE,ACT_SL,2015-06-22 00:00:00,N/A,35.09,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,36.24
NKE,ACT_SL,2015-06-29 00:00:00,N/A,36.24,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,36.37
NKE,ACT_SL,2015-07-06 00:00:00,N/A,36.37,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,36.56
NKE,ACT_SL,2015-07-13 00:00:00,N/A,36.56,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,37.13
NKE,ACT_SL,2015-07-20 00:00:00,N/A,37.13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,37.67
NKE,ACT_SL,2015-07-27 00:00:00,N/A,37.67,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,38.08
NKE,ACT_SL,2015-08-03 00:00:00,N/A,38.08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,38.66
NKE,ACT_SL,2015-09-21 00:00:00,N/A,38.66,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,41.47
NKE,ACT_SL,2015-10-05 00:00:00,N/A,41.47,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,41.65
NKE,ACT_SL,2015-10-12 00:00:00,N/A,41.65,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,43.0
NKE,ACT_SL,2015-10-19 00:00:00,N/A,43.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,43.96
NKE,ACT_SL,2015-11-23 00:00:00,N/A,43.96,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,44.55
NKE,ACT_SL,2015-12-21 00:00:00,N/A,44.55,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,45.02
NKE,VENTA EMA Lenta Descendente (Filtro),2016-06-06 00:00:00,20.6,N/A,48.77,Cerrada,32339.16,136.75,0,Cierre tecnico,N/A,N/A,N/A,N/A
NKE,COMPRA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,COMPRA (Tecnica: EMA Lenta Ascendente),2016-07-04 00:00:00,50.2,37.65,N/A
NKE,ACT_SL,2016-07-11 00:00:00,N/A,37.65,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,39.08
NKE,ACT_SL,2016-08-15 00:00:00,N/A,39.08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,39.26
NKE,ACT_SL,2016-08-22 00:00:00,N/A,39.26,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,40.04
NKE,VENTA EMA Lenta Descendente (Filtro),2016-09-12 00:00:00,50.2,N/A,48.97,Cerrada,-1365.3,-2.45,0,Cierre tecnico,N/A,N/A,N/A,N/A
NKE,COMPRA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,COMPRA (Tecnica: Stoch Mid Cruce & Ascendente),2016-10-17 00:00:00,45.95,34.46,N/A
NKE,VENTA EMA Lenta Descendente (Filtro),2016-10-24 00:00:00,45.95,N/A,46.17,Cerrada,259.38,0.48,0,Cierre tecnico,N/A,N/A,N/A,N/A
NKE,COMPRA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,COMPRA (Tecnica: Stoch Slow Cruce & Ascendente),2016-11-14 00:00:00,45.35,34.01,N/A
NKE,VENTA EMA Lenta Descendente (Filtro),2016-11-21 00:00:00,45.35,N/A,45.72,Cerrada,442.15,0.82,0,Cierre tecnico,N/A,N/A,N/A,N/A
NKE,COMPRA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,COMPRA (Tecnica: EMA Lenta Ascendente),2017-02-13 00:00:00,50.55,37.91,N/A
NKE,ACT_SL,2017-02-20 00:00:00,N/A,37.91,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,39.02
NKE,ACT_SL,2017-03-20 00:00:00,N/A,39.02,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,39.53
NKE,VENTA EMA Lenta Descendente (Filtro),2017-05-08 00:00:00,50.55,N/A,48.43,Cerrada,-2283.24,-4.19,0,Cierre tecnico,N/A,N/A,N/A,N/A
NKE,COMPRA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,COMPRA (Tecnica: Stoch Slow Cruce & Ascendente),2017-05-29 00:00:00,47.34,35.51,N/A
NKE,VENTA EMA Lenta Descendente (Filtro),2017-06-05 00:00:00,47.34,N/A,47.93,Cerrada,647.23,1.25,0,Cierre tecnico,N/A,N/A,N/A,N/A
NKE,COMPRA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,COMPRA (Tecnica: EMA Lenta Ascendente),2017-07-03 00:00:00,51.98,38.98,N/A
NKE,ACT_SL,2017-07-10 00:00:00,N/A,38.98,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,39.62
NKE,ACT_SL,2017-07-17 00:00:00,N/A,39.62,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,40.34
NKE,ACT_SL,2017-07-31 00:00:00,N/A,40.34,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,40.7
NKE,VENTA EMA Lenta Descendente (Filtro),2017-08-28 00:00:00,51.98,N/A,47.84,Cerrada,-4173.12,-7.96,0,Cierre tecnico,N/A,N/A,N/A,N/A
NKE,COMPRA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,COMPRA (Tecnica: EMA Lenta Ascendente),2017-10-30 00:00:00,50.12,37.59,N/A
NKE,ACT_SL,2017-11-06 00:00:00,N/A,37.59,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,38.12
NKE,ACT_SL,2017-11-13 00:00:00,N/A,38.12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,40.16
NKE,ACT_SL,2017-11-27 00:00:00,N/A,40.16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,41.3
NKE,ACT_SL,2017-12-04 00:00:00,N/A,41.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,41.54
NKE,ACT_SL,2017-12-11 00:00:00,N/A,41.54,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,44.05
NKE,ACT_SL,2017-12-18 00:00:00,N/A,44.05,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,44.13
NKE,ACT_SL,2018-01-15 00:00:00,N/A,44.13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,45.52
NKE,ACT_SL,2018-01-22 00:00:00,N/A,45.52,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,46.46
NKE,ACT_SL,2018-01-29 00:00:00,N/A,46.46,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,46.59
NKE,ACT_SL,2018-02-12 00:00:00,N/A,46.59,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,46.71
NKE,ACT_SL,2018-02-26 00:00:00,N/A,46.71,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,47.56
NKE,ACT_SL,2018-05-14 00:00:00,N/A,47.56,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,48.61
NKE,ACT_SL,2018-05-21 00:00:00,N/A,48.61,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,49.9
NKE,ACT_SL,2018-06-04 00:00:00,N/A,49.9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,51.68
NKE,ACT_SL,2018-06-25 00:00:00,N/A,51.68,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,55.15
NKE,ACT_SL,2018-08-06 00:00:00,N/A,55.15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,55.75
NKE,ACT_SL,2018-08-20 00:00:00,N/A,55.75,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,56.98
NKE,ACT_SL,2018-09-10 00:00:00,N/A,56.98,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,57.26
NKE,ACT_SL,2018-09-17 00:00:00,N/A,57.26,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,58.72
NKE,ACT_SL,2019-02-25 00:00:00,N/A,58.72,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,60.23
NKE,ACT_SL,2019-03-04 00:00:00,N/A,60.23,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,60.39
NKE,ACT_SL,2019-03-18 00:00:00,N/A,60.39,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,60.8
NKE,ACT_SL,2019-04-15 00:00:00,N/A,60.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,61.77
NKE,ACT_SL,2019-07-15 00:00:00,N/A,61.77,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,61.85
NKE,ACT_SL,2019-09-23 00:00:00,N/A,61.85,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,64.07
NKE,ACT_SL,2019-09-30 00:00:00,N/A,64.07,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,65.38
NKE,ACT_SL,2019-10-14 00:00:00,N/A,65.38,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,66.56
NKE,ACT_SL,2019-10-21 00:00:00,N/A,66.56,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,66.84
NKE,ACT_SL,2019-12-02 00:00:00,N/A,66.84,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,67.32
NKE,ACT_SL,2019-12-09 00:00:00,N/A,67.32,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,68.0
NKE,ACT_SL,2019-12-16 00:00:00,N/A,68.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,70.16
NKE,ACT_SL,2019-12-23 00:00:00,N/A,70.16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,70.43
NKE,ACT_SL,2019-12-30 00:00:00,N/A,70.43,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,70.71
NKE,ACT_SL,2020-01-06 00:00:00,N/A,70.71,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,71.08
NKE,ACT_SL,2020-01-13 00:00:00,N/A,71.08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,72.33
NKE,ACT_SL,2020-01-20 00:00:00,N/A,72.33,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,73.07
NKE,VENTA StopLoss,2020-03-09 00:00:00,50.12,73.07,69.91,Cerrada,18958.82,39.49,0,N/A,N/A,N/A,N/A,N/A
NKE,COMPRA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,COMPRA (Tecnica: EMA Lenta Ascendente),2020-04-13 00:00:00,83.17,62.38,N/A
NKE,ACT_SL,2020-04-27 00:00:00,N/A,62.38,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,63.4
NKE,ACT_SL,2020-05-11 00:00:00,N/A,63.4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,63.59
